source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
138095675448309376,49.77846984232872,35.493373923156504,,,,,,20.713055,18.850937,16.985044,1.8658924,-1.8621178,3.7280102,,"NOT_AVAILABLE",153.94428670854936,-18.334819430160735,0,false,false,false,false,false,false,false,,,,,,,,"49.77816666666666 35.49330555555555",49.77816666666666,35.49330555555555,0.0,0.0,0.0,0.0,2000.0,2.561334591288525E-4
140033495973219712,41.50990847018331,34.9189079239568,1.4480663798806173,0.14066589,22.617122697915676,-6.2140523929958364,1.1015072,18.182487,18.40544,17.589832,0.8156071,0.22295189,0.5926552,,"VARIABLE",148.07698474022172,-22.296160574666576,0,false,false,false,true,false,true,true,5564.4697,4.7591,-4.0638,2462.088,0.0196,0.0164,0.0091,"41.50970833333333 34.919",41.50970833333333,34.919,0.0,0.0,0.0,0.0,2000.0,1.8817108737177087E-4
140118914282367488,41.88594974553655,34.97438843060735,0.3871886228392454,0.6631028,2.650268481070196,-3.9215789780508596,1.1174657,20.210045,20.607708,19.768724,0.83898354,0.39766312,0.44132042,,"NOT_AVAILABLE",148.34417081271735,-22.104091112171115,0,false,false,false,false,false,false,false,,,,,,,,"41.88579166666666 34.97444444444444",41.88579166666666,34.97444444444444,0.0,0.0,0.0,0.0,2000.0,1.411235502434772E-4
141068102055225984,40.56728657231235,35.6797699476504,-0.7029032851939848,1.6819365,9.675592661645005,4.313998199696414,1.0298529,20.5786,20.66333,19.789381,0.87394905,0.08473015,0.7892189,,"VARIABLE",146.96421305491333,-21.967183295720464,0,false,false,false,true,false,false,false,,,,,,,,"40.56725 35.67983333333333",40.56725,35.67983333333333,0.0,0.0,0.0,0.0,2000.0,7.000191510156913E-5
141759351271651456,42.500643004851355,37.65609477509377,1.8610594586854252,0.0468349,4.756315153131397,-15.966739793406504,1.1104859,15.934817,16.1544,15.450345,0.70405483,0.21958256,0.48447227,,"VARIABLE",147.47464558441405,-19.50097588920485,0,false,false,false,true,false,false,true,,,,,,,,"42.49999999999999 37.65611111111111",42.49999999999999,37.65611111111111,0.0,0.0,0.0,0.0,2000.0,5.093237293201031E-4
142227326611423744,44.16524858007029,37.1397981894309,1.455758470749675,0.3942669,6.54741295838995,-5.897759292703296,0.9725121,19.53562,19.66553,18.635862,1.0296669,0.12990952,0.8997574,,"VARIABLE",148.96773244739984,-19.321451513075157,0,false,false,false,true,false,false,false,,,,,,,,"44.16529166666666 37.13988888888888",44.16529166666666,37.13988888888888,0.0,0.0,0.0,0.0,2000.0,9.698512570260187E-5
189506567123759360,83.38940691895365,36.99234404255941,1.1884137820551794,0.019406969,-1.0977648526166652,-2.3142181809290117,0.98951477,14.115475,14.351857,13.684941,0.6669159,0.23638248,0.4305334,,"NOT_AVAILABLE",171.8325030067442,2.1452787420202255,0,true,true,false,false,false,true,true,6118.5464,4.4169,-4.1372,770.4128,0.0019,0.0016,9.0E-4,"83.38941666666666 36.99236111111111",83.38941666666666,36.99236111111111,0.0,0.0,0.0,0.0,2000.0,1.8760379651660126E-5
189506571422632448,83.38960905644306,36.992761690517916,-0.02483062735460695,1.0365292,1.7769118541149411,0.9719545950246284,1.0426368,19.870958,,,,,,,"NOT_AVAILABLE",171.8322398095062,2.145641123332148,0,false,false,false,false,false,false,false,,,,,,,,"83.38941666666666 36.99236111111111",83.38941666666666,36.99236111111111,0.0,0.0,0.0,0.0,2000.0,4.2904147802870127E-4
195266088206848768,81.12696389019696,42.74728665760868,1.6883485885429907,0.077435546,4.821069030146251,-14.287700627135454,1.0192788,17.11481,17.17746,16.826056,0.3514042,0.06264877,0.28875542,,"VARIABLE",166.06681526889085,3.870835639457555,0,true,false,false,true,false,false,true,,,,,,,,"81.127 42.747277777777775",81.127,42.747277777777775,0.0,0.0,0.0,0.0,2000.0,2.796469385027268E-5
198697045521704448,73.32032372883246,38.27456728181443,2.0940017729566867,0.10566004,8.12927839976214,-10.378315200607307,1.0684484,19.184097,19.219828,18.324669,0.89515877,0.035730362,0.8594284,,"VARIABLE",166.11460556207822,-3.555469608342699,0,false,false,false,true,false,false,false,,,,,,,,"73.32008333333333 38.27463888888888",73.32008333333333,38.27463888888888,0.0,0.0,0.0,0.0,2000.0,2.0185103987020665E-4
200241859358617344,72.47572883761416,40.541850304299494,0.6940762561352293,0.014362032,2.1667383315032236,-6.2162741476101315,0.96426886,13.176345,13.413014,12.799499,0.61351585,0.23666954,0.3768463,,"VARIABLE",163.94608261517635,-2.6187187005238486,0,true,true,false,true,false,true,true,8810.744,4.1632,0.6103,1478.3992,1.118,1.0159,0.5417,"72.47554166666666 40.542",72.47554166666666,40.542,0.0,0.0,0.0,0.0,2000.0,2.0649490053285677E-4
216145985814483328,89.49704379237915,53.895760156085366,1.4833671780126503,0.017682843,-1.6238641721556186,-11.870473003865294,1.0343249,13.924224,14.071087,13.611385,0.45970154,0.14686298,0.31283855,,"NOT_AVAILABLE",159.20736005734574,14.312423055683668,0,true,true,false,false,false,false,true,,,,,,,,"89.49695833333332 53.8958611111111",89.49695833333332,53.8958611111111,0.0,0.0,0.0,0.0,2000.0,1.1281739908692784E-4
236433276722417152,50.72438097663715,41.61702808977223,0.9748712676388736,0.21215314,-6.465678387782967,-3.9456480721728893,1.2003012,19.12422,20.002346,18.305347,1.6969986,0.87812614,0.81887245,,"VARIABLE",151.0096914837904,-12.851858054060955,0,false,false,false,true,false,false,false,,,,,,,,"50.72433333333333 41.61705555555555",50.72433333333333,41.61705555555555,0.0,0.0,0.0,0.0,2000.0,4.497802456256382E-5
238540495056450048,52.799998766987166,43.90422010469617,2.3063149657539403,0.041456822,-6.877786679983364,-17.348395308582862,3.3508933,12.556587,13.174103,11.780638,1.393465,0.61751556,0.7759495,,"NOT_AVAILABLE",150.9559854696234,-10.1042104060226,0,true,true,false,false,false,true,true,5803.94,3.7525,-1.3599,438.1839,1.3324,1.0743,0.5915,"52.80004166666666 43.90427777777777",52.80004166666666,43.90427777777777,0.0,0.0,0.0,0.0,2000.0,6.543365599545028E-5
238541010451518976,52.881008148917076,43.946749113168146,4.524904735111624,0.0784765,-7.035981227445714,-6.250824404344198,1.0692575,16.966047,18.500765,15.77669,2.7240753,1.5347176,1.1893578,,"NOT_AVAILABLE",150.97913842723509,-10.035702387404045,0,true,false,false,false,false,true,true,3423.0828,4.7225,-0.3888,215.2654,0.9499,0.6149,0.3897,"52.88104166666666 43.94672222222221",52.88104166666666,43.94672222222221,0.0,0.0,0.0,0.0,2000.0,3.613156791972129E-5
239753286440516608,48.90353972729907,42.47056536628186,-0.5840399988267886,0.8327844,2.970453233718435,-4.568644253620379,1.0019736,20.451809,20.566599,19.81581,0.75078964,0.11478996,0.6359997,,"NOT_AVAILABLE",149.36976198371462,-12.880515664819642,0,false,false,false,false,false,false,false,,,,,,,,"48.90333333333333 42.47083333333333",48.90333333333332,42.47083333333333,0.0,0.0,0.0,0.0,2000.0,3.0819413769155474E-4
241543295671247360,52.784218581226966,43.96396928445148,2.0474323225127478,0.15441287,2.798501912749173,-7.736008497062395,1.0773399,17.964895,19.619656,16.720459,2.8991966,1.6547604,1.2444363,,"NOT_AVAILABLE",150.91137260248536,-10.062141385288617,0,false,false,false,false,false,false,true,3451.1501,4.2533,-0.3158,553.0938,1.6901,1.0721,0.6946,"52.784125 43.96402777777777",52.784125,43.96402777777777,0.0,0.0,0.0,0.0,2000.0,8.92104628745483E-5
246357610414037376,62.30096880535189,48.368474840997024,1.1408967710749685,0.10100556,6.455845008274957,-3.920234439347517,1.039748,18.329948,19.069607,17.396124,1.6734829,0.73965836,0.93382454,,"VARIABLE",153.2769777410489,-2.5005828258922227,0,false,false,false,true,false,true,false,5279.2974,4.7878,-3.7002,1142.1686,2.0302,1.5553,0.8682,"62.30087499999999 48.36849999999999",62.30087499999999,48.36849999999999,0.0,0.0,0.0,0.0,2000.0,6.720534840745186E-5
250700853140894976,62.14577996217797,51.246711095363345,1.6685858718642528,0.060438953,4.3864802693617575,1.1168301745281095,2.4897814,16.145035,16.5908,15.592826,0.99797344,0.44576454,0.5522089,,"VARIABLE",151.25773026127283,-0.4463100596254953,0,true,false,false,true,false,false,true,,,,,,,,"62.14579166666666 51.24674999999999",62.14579166666666,51.24674999999999,0.0,0.0,0.0,0.0,2000.0,3.958851265205336E-5
254361745823908736,70.8390408998477,47.35717809651207,0.27580047764203774,0.04583336,0.24632821029747792,-1.789312052926289,1.229124,16.166252,17.05895,15.177612,1.8813381,0.8926983,0.98863983,,"NOT_AVAILABLE",157.99184687246844,0.9022356101051626,0,true,false,false,false,false,false,true,,,,,,,,"70.83908333333332 47.357388888888885",70.83908333333332,47.357388888888885,0.0,0.0,0.0,0.0,2000.0,2.127433408662633E-4
260194758089758976,70.48607643233308,50.70994352087485,2.89998294753698,0.016077105,12.609234980127873,-14.7607196640001,0.88165236,12.4005,12.608273,12.049471,0.55880165,0.20777225,0.3510294,,"VARIABLE",155.31152049776907,2.9318056139227573,0,true,true,false,true,false,true,true,6539.2427,4.5578,-3.5254,340.9503,0.0021,0.0019,0.001,"70.48595833333333 50.71",70.48595833333333,50.71,0.0,0.0,0.0,0.0,2000.0,9.37165866848245E-5
271562333932151040,64.68516393675081,51.12534257794943,0.9164977699448033,0.078689,2.162805467958173,-2.528278882200202,1.2480986,17.431162,18.179592,16.554562,1.6250305,0.74843025,0.87660027,,"VARIABLE",152.49727300222116,0.5594047056844831,0,true,false,false,true,false,true,true,5382.2095,4.6613,-4.0623,901.9076,2.0298,1.5657,0.8753,"64.68520833333332 51.12516666666666",64.68520833333332,51.12516666666666,0.0,0.0,0.0,0.0,2000.0,1.781044413331299E-4
283187642167998720,85.70298105833947,60.858705533198794,3.74938800294961,0.026327547,-39.2156747835844,-2.2631756367891662,1.1696893,15.016609,15.334057,14.441312,0.892745,0.31744766,0.57529736,,"NOT_AVAILABLE",151.83329393721323,15.689414407430538,0,true,false,false,false,false,false,true,,,,,,,,"85.70320833333332 60.85874999999999",85.70320833333332,60.85874999999999,0.0,0.0,0.0,0.0,2000.0,1.1927375199071908E-4
286497000368243200,83.14129898674318,62.7978532234991,6.148710526899684,0.03188327,20.042406386001787,9.20224729931317,1.0676069,15.498569,15.617037,15.091236,0.5258007,0.118468285,0.40733242,,"VARIABLE",149.4642747595054,15.56228710487013,0,true,false,false,true,false,false,true,,,,,,,,"83.14112499999999 62.79780555555555",83.14112499999999,62.79780555555555,0.0,0.0,0.0,0.0,2000.0,9.272553016677653E-5
300427537812198656,30.952550253276968,29.990443212556315,1.9087625308154716,0.040947948,-2.5473410701619996,-18.871467946424186,1.1020131,15.78488,16.006207,15.321997,0.6842098,0.22132683,0.462883,,"VARIABLE",141.08710881907487,-30.31712511664951,0,true,false,false,true,false,false,true,,,,,,,,"30.9525 29.990555555555552",30.952499999999997,29.990555555555552,0.0,0.0,0.0,0.0,2000.0,1.2047969114948807E-4
302260350680841344,24.967645018431092,29.35543270082178,-0.43993453358359624,0.25931868,-0.5489940265852482,-0.669103993940602,1.0745395,18.73009,18.581062,17.610289,0.9707737,-0.14902687,1.1198006,,"VARIABLE",135.42867366585568,-32.33831740963721,0,false,false,false,true,false,false,false,,,,,,,,"24.967791666666663 29.3555",24.967791666666663,29.3555,0.0,0.0,0.0,0.0,2000.0,1.4445272933720388E-4
303093922229116160,24.405068356884104,30.046843210890756,0.8388239986613546,0.072645225,-0.9935138728039059,-1.7803608212064335,1.9623914,17.10712,17.57958,16.277348,1.3022327,0.4724598,0.82977295,,"VARIABLE",134.69004259731156,-31.768289594939223,0,true,false,false,true,false,true,true,4382.633,4.3676,-2.4779,967.9293,0.0862,0.0658,0.0358,"24.405 30.046888888888883",24.405,30.046888888888883,0.0,0.0,0.0,0.0,2000.0,7.475068985341245E-5
303221877895676672,22.99945607213559,29.82277690669161,1.7571094504311229,0.031623047,7.5699899610683445,-3.975143996570796,0.9597432,15.256193,15.38867,14.972802,0.4158678,0.1324768,0.283391,,"VARIABLE",133.33412678019656,-32.228392887198424,0,true,false,false,true,false,false,true,,,,,,,,"22.999416666666665 29.82280555555555",22.999416666666665,29.82280555555555,0.0,0.0,0.0,0.0,2000.0,4.4603837873532925E-5
303768060296004864,24.8155373163633,31.40407349462913,-0.011003318655156462,0.9500753,-8.011657374541665,-4.44572844538895,0.96670425,20.56779,20.806427,20.084824,0.7216034,0.23863792,0.48296547,,"NOT_AVAILABLE",134.75737282100062,-30.367133303699642,0,false,false,false,false,false,false,false,,,,,,,,"24.81558333333333 31.40419444444444",24.81558333333333,31.40419444444444,0.0,0.0,0.0,0.0,2000.0,1.2716709160339473E-4
305036656195545216,29.603103296859548,33.52517956591962,-0.8984000236939926,0.850667,3.7347889359767104,-1.9567840306849351,1.3138032,19.62039,19.670744,18.705732,0.9650116,0.050354004,0.9146576,,"NOT_AVAILABLE",138.6119527232993,-27.299108038624194,0,false,false,false,false,false,false,false,,,,,,,,"29.602916666666665 33.525",29.602916666666665,33.525,0.0,0.0,0.0,0.0,2000.0,2.3759216309716805E-4
305036656196633856,29.60327996981766,33.525052342233934,,,,,,20.263489,,,,,,,"NOT_AVAILABLE",138.61215272537495,-27.29918735559986,0,false,false,false,false,false,false,false,,,,,,,,"29.602916666666665 33.525",29.602916666666665,33.525,0.0,0.0,0.0,0.0,2000.0,3.073554318531963E-4
305147221538876032,26.701775244622656,31.873493880398986,-0.09874107382486776,0.0835815,-0.008476515900191158,-0.09629375823869357,1.0316818,17.469193,17.553371,17.165852,0.38751984,0.084178925,0.3033409,,"VARIABLE",136.4372773517991,-29.54205175675905,0,true,false,false,true,false,true,true,7359.7207,4.394,-1.9797,6046.9927,0.0013,0.0012,6.0E-4,"26.701916666666666 31.87352777777777",26.701916666666666,31.87352777777777,0.0,0.0,0.0,0.0,2000.0,1.2478992622011166E-4
307981972968960640,17.496712023513645,28.023427064612555,0.4312207736991375,0.030451903,-1.6972657404892448,-0.1985996582752151,1.0162938,15.2265625,15.529011,14.7575655,0.7714453,0.30244827,0.468997,,"NOT_AVAILABLE",127.90998876260367,-34.66896813574191,0,true,false,false,false,false,true,true,6099.357,4.2002,-0.5493,1621.4524,0.2017,0.1722,0.0934,"17.49670833333333 28.02375",17.49670833333333,28.02375,0.0,0.0,0.0,0.0,2000.0,3.229518167124566E-4
315868494997271424,24.15422517108328,32.01112905812215,1.4309582183191867,0.05285553,7.324237647002789,2.3381637763420096,1.5060567,16.039728,16.382298,15.402093,0.9802046,0.34256935,0.63763523,,"VARIABLE",133.97547676579913,-29.889944077080468,0,true,false,false,true,false,true,true,5963.029,4.7194,-4.1304,1025.6957,0.2926,0.248,0.1372,"24.15420833333333 32.011111111111106",24.15420833333333,32.011111111111106,0.0,0.0,0.0,0.0,2000.0,2.2933423648939543E-5
316447594027782912,21.41403658623172,32.38564201090676,3.8428006992803017,0.070764266,9.332904174266764,-36.53025073817296,1.5370609,16.826992,16.965916,16.441448,0.52446747,0.13892365,0.38554382,,"VARIABLE",131.26617253555025,-29.93175155562126,0,true,false,false,true,false,false,false,,,,,,,,"21.41408333333333 32.385861111111105",21.41408333333333,32.385861111111105,0.0,0.0,0.0,0.0,2000.0,2.226280820089975E-4
319016667370280064,22.858451498814997,36.044495681242125,3.2625468168000604,0.30461162,-24.069496351883895,24.398611508025624,0.93779534,19.08551,19.0442,19.12229,-0.07808876,-0.041309357,-0.036779404,,"NOT_AVAILABLE",131.9281363275995,-26.127608256514705,0,true,false,false,false,false,false,false,,,,,,,,"22.858625 36.04436111111111",22.858625,36.04436111111111,0.0,0.0,0.0,0.0,2000.0,1.943948618416156E-4
321009394756982784,17.99002400933742,35.290089851395265,1.5173317461925788,0.2291805,6.801759896249344,-0.023132529901554885,1.0786577,18.242865,18.46838,17.504011,0.9643688,0.22551537,0.73885345,,"VARIABLE",127.647578782269,-27.393681993554083,0,false,false,false,true,false,true,true,5963.4644,4.7207,-4.1198,2575.0273,0.6097,0.5104,0.283,"17.98995833333333 35.29002777777777",17.98995833333333,35.29002777777777,0.0,0.0,0.0,0.0,2000.0,8.201749897119952E-5
321856332242222336,18.884136024583093,37.62653892111167,1.665714451876161,0.08487205,26.926147421477637,-1.5823279417186242,1.0374227,17.66883,17.800007,17.193829,0.6061783,0.131176,0.4750023,,"VARIABLE",128.19441440647603,-24.99884437281075,0,false,false,false,true,false,false,true,,,,,,,,"18.883916666666664 37.62655555555555",18.883916666666664,37.62655555555555,0.0,0.0,0.0,0.0,2000.0,1.7452750745763335E-4
323282875565022208,21.960815375889315,38.13661965344095,2.3902962889583543,0.2901134,9.23533453903328,-7.08279519278506,3.0298975,17.342121,17.397812,16.962114,0.43569756,0.055690765,0.3800068,,"VARIABLE",130.77045812385987,-24.180399231613993,0,true,false,false,true,false,true,false,6911.5854,4.5947,-3.5451,3762.4146,5.0E-4,5.0E-4,3.0E-4,"21.96083333333333 38.13683333333333",21.96083333333333,38.13683333333333,0.0,0.0,0.0,0.0,2000.0,2.1414618944460342E-4
323321873867827968,22.416921029002204,38.70292872061897,1.7352931806794087,0.4285931,-2.1742379410691908,5.531802823683236,1.0052537,19.924637,19.811243,19.796251,0.01499176,-0.11339378,0.12838554,,"NOT_AVAILABLE",131.05864196782053,-23.56480626357496,0,false,false,false,false,false,false,false,,,,,,,,"22.416916666666665 38.702888888888886",22.416916666666665,38.702888888888886,0.0,0.0,0.0,0.0,2000.0,3.997694828507515E-5
323342459647016448,22.120780185717553,38.91009339758491,4.235204108701121,0.0632123,0.4667211841557033,-17.97222096605618,1.015814,15.935518,15.780773,16.23473,-0.4539566,-0.1547451,-0.2992115,,"VARIABLE",130.774389160111,-23.396874941765567,0,true,false,false,true,false,false,false,,,,,,,,"22.12075 38.91025",22.12075,38.91025,0.0,0.0,0.0,0.0,2000.0,1.5835411037359658E-4
325028217130868480,36.25198009404984,32.998762747497885,1.9721776879981765,0.106475785,-8.005140221046224,-17.647991945657694,1.0102946,17.522448,17.722273,17.085238,0.63703537,0.19982529,0.43721008,,"VARIABLE",144.65649104739487,-25.895326039292346,0,false,false,false,true,false,false,true,,,,,,,,"36.252 32.99891666666666",36.252,32.99891666666666,0.0,0.0,0.0,0.0,2000.0,1.5482191488139883E-4
328643514443632768,36.47932261939068,37.5681383759236,0.6973219157373794,0.09534834,-5.841806333207213,0.4015051816578468,1.1299002,17.07836,17.127174,16.532564,0.5946102,0.048814774,0.54579544,,"VARIABLE",142.90591517991854,-21.611844216356666,0,true,false,false,true,false,false,true,,,,,,,,"36.47929166666666 37.56813888888888",36.479291666666654,37.56813888888888,0.0,0.0,0.0,0.0,2000.0,2.4539382966484405E-5
332909001084177920,34.93368735095245,40.45617494634561,1.933552791059531,0.039696317,-3.3909637847747764,-6.5798539164251775,1.2859869,15.710565,15.935253,15.231112,0.7041416,0.22468853,0.4794531,,"VARIABLE",140.57649323186266,-19.370893834525237,0,true,false,false,true,false,false,true,,,,,,,,"34.93370833333333 40.45619444444444",34.93370833333333,40.45619444444444,0.0,0.0,0.0,0.0,2000.0,2.5200683430544016E-5
332974520809191040,34.30796460329683,40.69154652715907,1.0425071235310217,0.45858213,9.259386926178845,-4.543776022623774,1.5461512,19.914766,20.216143,19.373453,0.8426895,0.30137634,0.5413132,,"VARIABLE",140.01735008066845,-19.3165883597523,0,false,false,false,true,false,false,false,,,,,,,,"34.30779166666666 40.69158333333333",34.30779166666666,40.69158333333333,0.0,0.0,0.0,0.0,2000.0,1.3619349982959406E-4
333939449637095552,40.72251487782262,38.06756203884917,1.1742488923172125,0.21742469,0.06114985383020999,-4.63969009394992,0.9702826,18.84846,19.11728,18.331432,0.7858467,0.2688198,0.5170269,,"NOT_AVAILABLE",145.94846200875006,-19.772572369948204,0,false,false,false,false,false,true,false,5558.55,4.7638,-4.0808,3487.7324,0.0063,0.0053,0.0029,"40.72279166666666 38.06758333333333",40.72279166666666,38.06758333333333,0.0,0.0,0.0,0.0,2000.0,2.1894944527079568E-4
337940224558062080,37.37343841853611,40.04447147824681,3.738789171332234,0.21474276,41.05301338104401,17.844045192212263,1.0058305,19.01517,19.073196,18.917162,0.15603447,0.058027267,0.0980072,,"NOT_AVAILABLE",142.5687883607911,-19.05889219656401,0,true,false,false,false,false,false,false,,,,,,,,"37.37308333333333 40.04449999999999",37.37308333333333,40.04449999999999,0.0,0.0,0.0,0.0,2000.0,2.733259560353206E-4
338476648791904384,38.824883847428815,41.233962543868486,0.563083863114423,0.13388732,-5.651654604396786,0.8905395728634097,1.1219903,17.932673,18.465649,17.250074,1.2155743,0.53297615,0.6825981,,"VARIABLE",143.13142852670117,-17.528389386364967,0,false,false,false,true,false,true,true,4627.294,4.893,-1.744,1083.0123,0.0271,0.0212,0.0115,"38.82495833333333 41.23405555555555",38.82495833333333,41.23405555555555,0.0,0.0,0.0,0.0,2000.0,1.0857657904771482E-4
343491353823524864,26.26366206274269,37.94253386269427,2.407045416503102,0.06664992,5.431146877460538,-7.2485135770814395,2.2437057,16.32606,16.629322,15.610425,1.018897,0.3032627,0.71563435,,"VARIABLE",134.4512609671121,-23.726962235591703,0,false,false,false,true,false,false,true,,,,,,,,"26.263666666666666 37.94241666666666",26.263666666666666,37.94241666666666,0.0,0.0,0.0,0.0,2000.0,1.1725225580450932E-4
368876981365073920,12.079099483625168,39.68658841651601,-0.014083545149248682,0.047592774,0.008146624902583758,0.009470620085924386,1.0913593,15.987702,16.06331,15.389266,0.6740446,0.07560825,0.59843636,,"VARIABLE",122.27864174458182,-23.181202087411698,0,true,false,false,true,false,false,true,,,,,,,,"12.079291666666665 39.68666666666666",12.079291666666665,39.68666666666666,0.0,0.0,0.0,0.0,2000.0,1.673193913175985E-4
