# ra,dec,radius
47.74525,62.79858,2.0
47.5803,61.31692,2.0
43.0628,50.59835,2.0
54.03369,60.06286,2.0
41.34861,42.55137,2.0
61.7475,60.92061,2.0
179.43681,48.93844,2.0
66.4618,60.1202,2.0
55.43095,52.28341,2.0
63.31269,56.94947,2.0
168.6989,55.01903,2.0
65.1886,56.3035,2.0
51.81432,45.40569,2.0
63.36356,51.85026,2.0
100.98109,61.79019,2.0
63.97729,48.82795,2.0
70.83862,46.70161,2.0
94.89146,55.61217,2.0
56.8875,35.04686,2.0
69.33892,42.78624,2.0
59.0916,33.87516,2.0
73.6291,42.27803,2.0
119.46512,53.42138,2.0
62.32079,30.77597,2.0
69.9496,36.7619,2.0
89.09962,46.10481,2.0
76.66008,39.13572,2.0
69.15518,33.6583,2.0
98.53067,44.77725,2.0
85.34228,39.25225,2.0
58.4018,19.49415,2.0
85.64229,36.15206,2.0
76.78458,30.82178,2.0
69.34758,25.04414,2.0
82.8994,28.97821,2.0
88.20192,28.09978,2.0
94.04903,28.37044,2.0
86.70833,24.36748,2.0
89.68896,25.31218,2.0
89.68896,25.31218,2.0
93.4791,26.8825,2.0
111.3945,29.49067,2.0
99.33725,24.00989,2.0
76.39297,10.70631,2.0
100.04038,21.41714,2.0
89.28325,15.42528,2.0
85.18764,12.35646,2.0
96.48865,17.79089,2.0
85.52579,9.08625,2.0
100.85893,16.81421,2.0
82.94038,6.93389,2.0
92.78615,11.77871,2.0
112.29487,20.91179,2.0
90.58352,9.65391,2.0
99.98283,11.10853,2.0
93.64048,7.57496,2.0
91.19957,3.94327,2.0
95.97867,5.50358,2.0
112.26128,13.24688,2.0
75.92438,-6.16749,2.0
63.56567,-12.73945,2.0
131.72298,17.8793,2.0
94.06408,-0.00694,2.0
105.11825,4.34181,2.0
103.39082,3.14082,2.0
98.93808,-0.09371,2.0
98.93808,-0.09371,2.0
118.79708,9.55256,2.0
106.33002,2.7831,2.0
110.74059,1.75912,2.0
81.86752,-12.69729,2.0
75.78133,-15.60634,2.0
114.03307,2.70771,2.0
107.34395,-0.80638,2.0
104.06017,-2.88558,2.0
100.39413,-5.04322,2.0
117.90658,3.00561,2.0
