# ra,dec,radius
268.12175,-33.50119,2.0
269.16459,-33.70863,2.0
270.11027,-34.13028,2.0
260.7842,-28.93975,2.0
262.03711,-29.61504,2.0
261.47705,-29.25227,2.0
270.17963,-33.69971,2.0
260.54369,-28.52611,2.0
260.38831,-28.0889,2.0
263.62169,-29.03445,2.0
271.84151,-32.90866,2.0
269.45253,-31.73469,2.0
272.47001,-32.56218,2.0
260.49209,-25.90669,2.0
270.62628,-31.40477,2.0
272.045,-32.0237,2.0
279.09574,-23.92198,2.0
257.92054,-30.48035,2.0
260.55399,-29.8767,2.0
263.34425,-35.18449,2.0
264.74513,-28.77816,2.0
265.63501,-18.1622,2.0
265.95208,-26.89083,2.0
266.507,-27.4333,2.0
266.75551,-31.76062,2.0
267.05241,-22.99394,2.0
267.104,-22.1979,2.0
267.34208,-29.99097,2.0
268.01599,-29.2783,2.0
268.03201,-20.878,2.0
268.17787,-21.25999,2.0
268.59799,-28.5806,2.0
268.927,-20.3829,2.0
268.97699,-28.097,2.0
269.21767,-19.55014,2.0
270.01801,-37.2837,2.0
273.95999,-27.8159,2.0
274.53699,-27.5323,2.0
281.12201,-19.7125,2.0
259.36099,-30.64,2.0
268.539,-28.7897,2.0
268.94699,-29.1114,2.0
269.31,-30.3648,2.0
269.39801,-27.5922,2.0
269.56201,-28.6917,2.0
269.70999,-28.2814,2.0
269.715,-29.2664,2.0
270.0,-30.4356,2.0
271.04367,-29.44018,2.0
271.664,-28.2058,2.0
271.72,-28.1181,2.0
271.92801,-26.5172,2.0
271.396,-24.6381,2.0
276.94021,-9.63696,2.0
311.54401,52.9517,2.0
327.29871,57.45547,2.0
214.61501,-60.7863,2.0
288.13101,-3.52556,2.0
306.80208,11.88556,2.0
52.8,43.9043,2.0
263.68301,-28.1766,2.0
296.39013,21.13572,2.0
277.00551,-10.23583,2.0
278.58301,-7.08825,2.0
264.75229,-30.19306,2.0
264.96083,-29.08011,2.0
265.11762,-30.23092,2.0
265.53574,-28.92685,2.0
265.88913,-28.31209,2.0
266.01808,-28.26607,2.0
266.16717,-29.37342,2.0
266.97462,-29.6138,2.0
267.09592,-29.67907,2.0
267.73488,-28.5234,2.0
268.022,-28.0968,2.0
71.76879,4.97822,2.0
112.494,-2.11042,2.0
256.49988,-39.49472,2.0
257.85508,-39.49769,2.0
241.6186,-35.75353,2.0
262.08871,-37.09175,2.0
258.43075,-34.64066,2.0
259.10902,-33.5565,2.0
269.72646,-36.35456,2.0
269.315,-34.7929,2.0
261.40638,-32.46781,2.0
264.08538,-32.87745,2.0
265.36755,-33.17257,2.0
265.855,-30.8956,2.0
266.28641,-33.60221,2.0
265.816,-31.7623,2.0
267.363,-31.7753,2.0
263.8995,-28.12367,2.0
266.897,-29.8489,2.0
265.862,-29.792,2.0
267.2161,-30.08862,2.0
272.40851,-30.81486,2.0
265.638,-27.4736,2.0
265.876,-27.9481,2.0
269.55,-27.6894,2.0
270.18,-17.7553,2.0
274.864,-15.2023,2.0
272.4025,-13.80923,2.0
278.27681,-10.68906,2.0
276.765,-10.9402,2.0
278.6825,-7.46834,2.0
281.44328,-6.54897,2.0
280.79225,-4.86636,2.0
279.00991,-0.04087,2.0
282.122,-2.16683,2.0
283.8214,1.17914,2.0
283.34254,0.84694,2.0
283.79609,1.68931,2.0
283.83213,4.48975,2.0
288.10615,8.25209,2.0
293.42252,22.70234,2.0
294.37225,23.16294,2.0
295.31924,24.22413,2.0
296.72325,24.88991,2.0
302.65696,31.63239,2.0
304.70828,32.60663,2.0
139.72253,-48.51434,2.0
166.68919,-61.19199,2.0
182.80845,-63.80889,2.0
186.627,-49.4008,2.0
216.02681,-59.8406,2.0
231.27793,-56.03827,2.0
239.94775,-57.50161,2.0
272.64698,-48.42998,2.0
277.48359,-10.2032,2.0
270.28101,-21.9347,2.0
265.01503,-30.31853,2.0
266.5,-29.0303,2.0
263.10699,-33.2687,2.0
271.28101,-20.7621,2.0
264.08301,-31.1283,2.0
267.76901,-27.616,2.0
270.32901,-23.1453,2.0
260.07999,-41.9425,2.0
264.33616,-28.16863,2.0
271.02281,-20.10462,2.0
272.95446,-18.40148,2.0
275.14638,-13.57072,2.0
275.30031,-13.59687,2.0
282.19382,-3.09488,2.0
291.06066,15.65312,2.0
204.9847,-62.50899,2.0
211.64246,-61.19269,2.0
239.31467,-54.50205,2.0
269.05583,-24.22028,2.0
271.15198,-21.09005,2.0
282.51792,-0.31222,2.0
282.57667,0.06333,2.0
275.40375,-14.99472,2.0
263.97708,-32.17639,2.0
264.83875,-31.84556,2.0
266.12333,-32.63639,2.0
270.70167,-24.68167,2.0
282.66542,0.07944,2.0
263.64667,-32.44944,2.0
268.85792,-29.64139,2.0
265.61171,-27.40778,2.0
269.26625,-27.85833,2.0
269.16125,-26.1375,2.0
270.7175,-26.54528,2.0
190.13083,-62.815,2.0
191.72125,-61.97611,2.0
263.865,-34.48861,2.0
263.00458,-28.86806,2.0
266.41958,-27.15417,2.0
265.53125,-26.03667,2.0
269.72333,-26.29306,2.0
274.45208,-17.80333,2.0
277.98792,-11.54611,2.0
280.31667,-3.40306,2.0
296.10958,23.16833,2.0
191.82333,-63.00917,2.0
216.41333,-60.27639,2.0
234.73708,-56.6225,2.0
233.55167,-55.49889,2.0
241.46917,-52.84306,2.0
260.2175,-33.37611,2.0
263.34083,-34.45667,2.0
266.14917,-33.12861,2.0
267.45417,-30.00167,2.0
267.6275,-23.64,2.0
287.51792,10.72444,2.0
266.67833,-24.98778,2.0
272.26125,-25.54806,2.0
267.26792,-22.49722,2.0
291.77792,15.80972,2.0
224.51208,-58.84194,2.0
237.17333,-53.11778,2.0
239.82875,-54.1275,2.0
241.49,-52.93278,2.0
258.22208,-39.77278,2.0
264.51708,-35.00222,2.0
260.315,-31.82444,2.0
265.79,-33.85333,2.0
267.05292,-33.09778,2.0
263.10958,-28.6375,2.0
264.46958,-29.22028,2.0
266.94833,-29.5425,2.0
267.55333,-29.72417,2.0
266.62917,-25.44806,2.0
190.54458,-62.95639,2.0
262.49292,-35.94889,2.0
263.1725,-30.47528,2.0
268.6175,-27.45417,2.0
267.97729,-27.60294,2.0
266.53375,-25.18806,2.0
264.135,-29.045,2.0
267.71304,-30.86853,2.0
268.47292,-28.53472,2.0
266.67875,-25.74472,2.0
266.51333,-24.11778,2.0
271.75369,-26.764,2.0
268.0075,-24.2225,2.0
271.31183,-23.78592,2.0
272.84375,-24.44,2.0
284.38792,2.32917,2.0
286.59542,8.62333,2.0
223.82708,-58.29472,2.0
263.40167,-31.49361,2.0
263.19292,-31.31278,2.0
262.43625,-29.11583,2.0
263.93167,-29.63944,2.0
268.05458,-30.99111,2.0
268.72474,-21.32802,2.0
269.20292,-20.19278,2.0
274.715,-14.75278,2.0
265.58208,-32.59306,2.0
267.39292,-32.62722,2.0
201.82437,-63.32447,2.0
229.17083,-58.37389,2.0
232.92208,-56.14806,2.0
238.22821,-52.99639,2.0
266.77171,-27.42597,2.0
280.61417,-3.94281,2.0
286.99146,7.92264,2.0
287.19246,8.72472,2.0
286.08095,15.35739,2.0
291.24268,19.57637,2.0
291.39573,20.05948,2.0
291.43009,14.59619,2.0
293.82435,22.52237,2.0
294.12617,31.46962,2.0
294.53817,20.90335,2.0
296.68879,26.36986,2.0
296.93959,27.03075,2.0
299.11391,25.11349,2.0
302.57471,36.21937,2.0
343.72177,63.30766,2.0
348.94231,60.93094,2.0
355.1065,65.36321,2.0
357.81162,60.17399,2.0
56.74929,48.81672,2.0
73.49456,46.97853,2.0
77.96754,30.46422,2.0
79.38892,39.50765,2.0
83.66602,25.70703,2.0
84.21179,24.93797,2.0
85.79384,22.51979,2.0
94.01069,17.98905,2.0
0.08913,57.36881,2.0
12.84686,63.18308,2.0
61.83992,51.40622,2.0
69.60898,48.65218,2.0
280.12542,-0.6395,2.0
282.15104,2.34742,2.0
283.30388,-0.42497,2.0
283.4275,-0.608,2.0
285.90254,10.71769,2.0
286.63163,-2.54333,2.0
288.58785,14.16008,2.0
291.29515,11.56488,2.0
294.15226,12.63396,2.0
296.63751,23.28322,2.0
297.27175,18.25101,2.0
301.24083,31.23819,2.0
357.68439,64.05327,2.0
255.8375,-33.51389,2.0
27.72596,31.12969,2.0
48.69146,48.20167,2.0
74.30546,-28.13131,2.0
103.61875,-44.97572,2.0
121.0185,-6.51583,2.0
215.66804,-9.28939,2.0
284.11563,-31.18864,2.0
319.57804,12.02564,2.0
347.86717,29.49275,2.0
271.28829,-19.46967,2.0
1.47275,64.08767,2.0
44.24246,58.92978,2.0
67.41333,45.33147,2.0
80.06612,31.82744,2.0
99.46167,0.61222,2.0
278.88046,-0.26389,2.0
280.35812,-0.46264,2.0
280.41306,-2.28036,2.0
281.56793,-3.10711,2.0
286.0592,11.8685,2.0
287.17437,15.55914,2.0
287.82147,10.62617,2.0
289.25555,15.99661,2.0
289.36362,14.45972,2.0
289.78162,9.81383,2.0
290.13174,17.54697,2.0
290.2272,17.76886,2.0
290.25479,10.62628,2.0
291.82474,8.2415,2.0
292.19971,21.323,2.0
294.95746,26.67983,2.0
296.38705,23.46958,2.0
296.86462,24.25058,2.0
297.81741,20.99839,2.0
298.10278,23.14894,2.0
298.20349,25.89978,2.0
298.34607,23.92594,2.0
298.78821,31.90461,2.0
298.95749,31.22778,2.0
299.80276,33.83442,2.0
299.82947,31.42619,2.0
300.02875,33.48361,2.0
300.31012,33.52283,2.0
301.34436,39.64953,2.0
304.30942,35.65761,2.0
329.8298,59.66942,2.0
294.34543,31.24944,2.0
294.65138,38.30925,2.0
299.00375,45.38806,2.0
347.43208,67.39417,2.0
293.00458,-23.44944,2.0
285.14291,-19.23722,2.0
292.905,-10.67833,2.0
286.32376,-29.58167,2.0
293.41458,-23.78778,2.0
291.09,-21.58139,2.0
296.27042,-13.12917,2.0
291.16333,46.47833,2.0
282.16043,41.85028,2.0
306.93267,0.71175,2.0
229.89375,-31.63333,2.0
295.23126,64.75833,2.0
300.17374,41.15778,2.0
313.12633,29.67389,2.0
131.248,-44.1202,2.0
207.07,-71.99986,2.0
248.35899,-48.5332,2.0
260.00699,-42.5929,2.0
276.57999,-10.2228,2.0
262.625,-30.8267,2.0
272.341,-23.4647,2.0
40.40416,57.62902,2.0
282.5587,2.3022,2.0
284.3992,2.4506,2.0
285.2629,1.9578,2.0
301.45542,5.58472,2.0
282.00494,0.08016,2.0
289.98239,12.96062,2.0
267.93719,-19.39549,2.0
125.26521,-27.9925,2.0
308.81675,36.19731,2.0
263.30499,-25.67279,2.0
271.69846,-18.49385,2.0
272.41901,-20.5726,2.0
256.3488,-31.22196,2.0
264.36919,-34.32556,2.0
267.84521,-25.03142,2.0
269.49294,-27.88895,2.0
269.77095,-20.4569,2.0
287.72724,1.41257,2.0
273.89356,-16.47451,2.0
274.229,-14.5818,2.0
279.37119,-8.3797,2.0
284.75241,4.6811,2.0
287.37561,9.0404,2.0
288.20541,8.9136,2.0
203.46933,-64.77395,2.0
228.30397,-57.72406,2.0
241.91445,-47.27399,2.0
243.42349,-53.08089,2.0
277.29238,3.66386,2.0
276.64571,4.98489,2.0
282.47876,17.95417,2.0
286.286,16.25572,2.0
286.88258,24.99936,2.0
287.71439,-9.28028,2.0
91.06775,13.54732,2.0
283.10757,0.88057,2.0
285.91833,4.88653,2.0
289.21508,6.93571,2.0
298.37042,37.16599,2.0
287.844,40.92739,2.0
97.762,1.15139,2.0
269.11896,-24.00753,2.0
269.17321,-26.51931,2.0
269.92679,-23.86214,2.0
282.43825,-0.48556,2.0
287.73579,9.47683,2.0
289.12708,10.68231,2.0
